Customer_ID,Age,Income_Level,Employment_Status,Credit_Score,Card_Issuance_Date,Monthly_Spend,Delinquency_Status,Outstanding_Balance,Bank_Name,Region,Delinquency_Reason,Card_Utilization,Regulatory_Change,Net_Growth_Impact
7266,30,Low,Employed,649,2021-08-28,3912.17,0,18044.11,SBI,North,None,13.76,0,1
7267,45,Low,Employed,698,2021-01-02,11270.69,0,31733.23,Kotak Mahindra,East,None,53.56,0,1
7268,37,High,Employed,755,2020-04-08,55921.32,0,258698.29,IDFC First,East,None,79.29,0,1
7269,38,Low,Student,661,2021-05-29,0.0,0,0.0,HDFC,Central,None,59.18,0,1
7270,28,Medium,Self-Employed,713,2020-12-12,33091.98,0,137409.01,Federal,South,None,81.01,0,1
7271,19,Medium,Unemployed,633,2020-04-19,12655.06,0,37844.91,SBI,East,None,30.15,0,0
7272,39,Medium,Unemployed,566,2023-12-15,24690.77,0,86468.83,SBI,Central,None,40.2,0,1
7273,46,Low,Unemployed,637,2021-02-22,6896.69,0,29006.15,HDFC,North,None,66.66,0,1
7274,34,Low,Employed,767,2020-07-03,7042.9,0,10096.88,HDFC,West,None,7.35,0,1
7275,51,Medium,Employed,718,2020-03-05,11945.02,0,29551.19,Kotak Mahindra,North,None,47.76,0,0
7276,29,Low,Employed,797,2020-11-26,5033.16,0,14029.28,SBI,West,None,46.36,0,0
7277,26,High,Self-Employed,573,2022-04-30,48991.99,1,181962.77,ICICI,Central,Job Loss,68.44,1,0
7278,36,High,Employed,722,2020-06-22,68347.99,0,220858.85,HDFC,East,None,21.31,0,0
7279,36,Medium,Unemployed,591,2021-08-04,7823.1,0,26864.71,Kotak Mahindra,North,None,35.58,0,0
7280,44,High,Student,607,2023-05-31,29370.71,0,88617.41,HDFC,West,None,26.68,0,1
7281,29,Low,Employed,780,2021-03-17,9307.23,0,25926.65,SBI,Central,None,37.93,0,0
7282,50,Medium,Employed,684,2021-01-04,22084.1,0,20238.85,ICICI,North,None,15.68,0,1
7283,56,Low,Unemployed,608,2021-06-14,10504.88,1,21842.23,Axis,North,Medical,50.69,0,0
7284,36,Medium,Employed,720,2020-12-31,31613.92,0,107192.39,SBI,North,None,43.68,0,0
7285,49,Medium,Employed,570,2022-06-05,2852.56,0,7227.42,HDFC,Central,None,34.54,0,1
7286,26,Low,Unemployed,711,2020-04-27,5144.93,0,5249.57,HDFC,West,None,45.68,0,0
7287,47,Low,Self-Employed,794,2020-09-18,13221.83,0,26562.64,SBI,Central,None,48.93,0,0
7288,47,Medium,Employed,754,2020-07-20,18209.98,0,82316.54,SBI,West,None,69.9,0,1
7289,45,Medium,Unemployed,654,2021-02-28,8499.19,1,8789.1,HDFC,West,Job Loss,38.15,0,1
7290,36,Low,Employed,687,2022-10-21,1673.28,0,407.19,SBI,Central,None,66.65,0,0
7291,18,Medium,Self-Employed,615,2021-04-20,19874.24,0,72318.89,Others,North,None,23.94,0,0
7292,30,Medium,Self-Employed,751,2022-03-04,15864.95,1,37735.21,ICICI,Central,Job Loss,27.74,0,0
7293,30,Medium,Employed,754,2020-10-10,41571.64,0,127962.04,Kotak Mahindra,South,None,72.43,0,1
7294,27,Medium,Employed,727,2021-03-07,18430.59,0,62463.07,HDFC,Central,None,64.56,0,1
7295,38,Low,Student,680,2021-09-15,4181.3,0,5029.01,IDFC First,North,None,6.13,1,0
7296,32,Medium,Employed,718,2021-09-17,32485.46,0,110432.53,ICICI,East,None,0.0,0,1
7297,28,High,Employed,668,2021-05-31,38417.68,0,15684.17,ICICI,North,None,70.55,0,1
7298,26,Medium,Employed,850,2022-03-27,27748.65,0,78817.51,Axis,Central,None,37.68,0,0
7299,29,Medium,Employed,682,2020-06-21,38820.78,0,128455.15,Axis,East,None,27.81,0,1
7300,48,Medium,Unemployed,604,2022-06-02,34778.6,0,92196.14,ICICI,North,None,45.53,0,1
7301,30,Low,Employed,767,2020-09-03,9863.5,0,11894.08,SBI,East,None,28.41,0,0
7302,31,Medium,Self-Employed,678,2021-01-03,27273.33,0,68104.78,ICICI,Central,None,40.38,0,0
7303,32,High,Employed,698,2023-02-26,66934.85,0,276259.21,IDFC First,North,None,34.84,0,0
7304,40,Low,Unemployed,714,2021-01-11,3218.2,0,9817.45,Axis,South,None,32.56,0,1
7305,41,High,Employed,740,2020-10-22,13887.8,0,26457.37,Federal,South,None,1.61,0,0
7306,18,Low,Employed,743,2020-03-10,18068.87,0,44798.75,SBI,West,None,19.57,0,1
7307,47,Medium,Student,574,2020-01-31,7486.81,0,25938.12,HDFC,West,None,62.23,0,0
7308,51,High,Employed,724,2020-12-24,85366.64,0,347497.62,HDFC,Central,None,56.23,0,0
7309,26,High,Employed,639,2020-08-25,26104.64,0,19232.36,Kotak Mahindra,East,None,44.48,0,1
7310,27,High,Student,632,2020-05-16,21941.46,0,79966.26,HDFC,West,None,56.25,0,0
7311,32,High,Self-Employed,690,2021-08-27,55873.35,0,195913.55,Federal,North,None,42.05,0,0
7312,29,Medium,Self-Employed,677,2022-10-06,3942.42,1,6181.4,ICICI,North,Medical,5.85,0,0
7313,39,Medium,Employed,739,2021-01-30,45716.54,0,137254.26,HDFC,South,None,18.21,0,0
7314,18,Low,Employed,746,2024-05-15,17620.25,0,39598.45,HDFC,East,None,49.98,0,1
7315,25,Low,Employed,750,2020-11-21,15699.95,0,25366.98,Axis,North,None,5.29,0,1
7316,52,Medium,Student,579,2021-09-22,4745.42,0,11227.62,Federal,North,None,23.98,0,1
7317,27,Medium,Student,801,2023-03-17,32948.9,0,36133.44,Axis,South,None,26.07,0,1
7318,49,Medium,Employed,698,2021-06-14,31893.77,0,82281.86,SBI,East,None,45.42,0,1
7319,40,High,Employed,772,2020-11-01,43324.45,0,88442.73,SBI,North,None,36.37,0,1
7320,18,Medium,Employed,549,2021-07-18,28412.26,0,63395.11,SBI,South,None,44.01,1,0
7321,43,Low,Employed,684,2022-01-11,11087.33,0,24286.43,IDFC First,West,None,49.65,0,0
7322,35,Medium,Employed,612,2021-03-15,7886.7,1,18308.2,Others,South,Overspending,47.23,0,0
7323,32,Medium,Self-Employed,628,2020-11-05,15630.37,0,27565.1,Axis,South,None,57.39,0,0
7324,39,Medium,Unemployed,633,2020-10-02,16984.68,0,0.0,Axis,West,None,43.5,0,1
7325,41,High,Self-Employed,659,2022-08-29,9660.27,1,43061.39,Others,North,Overspending,20.27,1,0
7326,44,Medium,Self-Employed,758,2021-09-26,27536.38,0,116401.17,HDFC,East,None,15.31,0,0
7327,48,High,Self-Employed,786,2023-01-24,62588.99,0,202199.09,HDFC,East,None,48.66,0,1
7328,41,Medium,Self-Employed,621,2021-03-20,24529.17,0,51729.05,Federal,West,None,38.09,0,1
7329,23,Medium,Employed,670,2021-08-11,38736.53,0,127273.4,Kotak Mahindra,South,None,40.07,1,1
7330,32,Medium,Employed,638,2022-08-30,23483.23,0,17683.56,HDFC,East,None,27.0,0,0
7331,66,Low,Employed,769,2020-05-26,8104.2,0,27755.52,HDFC,West,None,38.68,0,0
7332,44,Low,Self-Employed,689,2022-01-20,5239.29,0,10345.18,SBI,West,None,9.62,0,1
7333,60,Low,Student,661,2020-11-24,9381.47,0,10995.09,IDFC First,West,None,11.96,0,0
7334,50,Medium,Employed,718,2021-01-28,0.0,0,0.0,Axis,West,None,98.58,0,1
7335,39,Low,Student,641,2020-09-01,16817.01,0,50568.58,IDFC First,South,None,0.0,0,1
7336,40,High,Employed,648,2022-01-13,47845.19,0,96412.45,SBI,South,None,19.58,0,1
7337,36,Medium,Self-Employed,683,2021-11-22,31336.39,0,76804.12,HDFC,Central,None,16.78,0,0
7338,19,Medium,Unemployed,613,2023-01-27,31462.51,0,49422.04,ICICI,West,None,16.77,0,1
7339,37,Low,Self-Employed,700,2022-01-11,11682.21,0,35289.58,RBL,North,None,30.75,0,1
7340,49,Low,Student,562,2023-07-11,2894.36,0,8611.33,SBI,West,None,13.69,0,0
7341,31,Low,Employed,711,2022-06-07,0.0,0,0.0,Kotak Mahindra,South,None,53.93,0,0
7342,41,Medium,Employed,658,2021-01-04,41829.22,0,14764.97,Axis,East,None,41.96,0,1
7343,45,Medium,Employed,709,2020-06-24,20181.95,0,55257.19,Federal,North,None,49.17,0,0
7344,27,Medium,Employed,754,2020-06-04,16619.68,0,22904.17,HDFC,East,None,45.08,0,1
7345,32,Medium,Student,626,2021-01-18,17362.33,0,58940.22,ICICI,Central,None,26.05,1,1
7346,26,Medium,Employed,771,2022-01-10,15383.65,0,37453.27,RBL,East,None,24.35,0,1
7347,28,Low,Self-Employed,575,2020-10-27,7923.93,0,37151.27,ICICI,East,None,66.38,0,0
7348,24,Medium,Self-Employed,772,2022-06-29,19248.57,0,37382.42,ICICI,South,None,42.46,0,0
7349,27,Medium,Employed,774,2022-01-03,21168.49,0,23196.52,Axis,West,None,42.63,0,1
7350,51,Medium,Employed,646,2021-12-30,17570.19,0,29003.6,SBI,East,None,42.14,0,1
7351,27,Low,Employed,647,2021-04-16,12443.44,0,31237.33,HDFC,South,None,41.87,1,1
7352,38,Medium,Employed,610,2022-01-25,27265.39,0,38525.45,ICICI,South,None,11.25,0,0
7353,31,Low,Employed,755,2021-02-22,5327.45,0,607.6,SBI,North,None,47.53,0,0
7354,48,High,Employed,680,2020-05-15,43880.76,0,137781.54,SBI,North,None,91.69,0,0
7355,50,Medium,Employed,675,2020-02-26,8357.45,0,38247.48,Axis,North,None,41.48,0,0
7356,45,High,Self-Employed,612,2021-06-05,52473.69,0,203966.22,RBL,East,None,75.16,1,1
7357,40,Medium,Self-Employed,788,2020-07-14,36896.34,0,79055.48,Others,Central,None,43.26,0,1
7358,34,Low,Self-Employed,621,2022-11-02,12417.44,0,23923.11,Kotak Mahindra,South,None,46.18,0,0
7359,25,Medium,Employed,701,2021-09-27,19184.32,0,46950.4,RBL,West,None,46.65,0,1
7360,56,Low,Student,672,2020-08-22,3168.01,0,11536.07,IDFC First,North,None,1.24,1,0
7361,29,High,Unemployed,606,2020-11-03,53693.59,0,103265.33,ICICI,Central,None,10.3,0,0
7362,43,High,Student,623,2022-09-13,28113.45,0,64494.11,SBI,Central,None,36.72,0,1
7363,47,Medium,Employed,677,2021-06-29,20286.62,0,96202.97,IDFC First,West,None,74.82,0,1
7364,31,Medium,Unemployed,663,2023-12-18,27667.11,0,72988.24,Axis,West,None,31.03,0,0
7365,47,Medium,Self-Employed,659,2023-03-22,11971.48,0,46938.02,Kotak Mahindra,North,None,50.52,0,0
7366,44,High,Employed,797,2020-10-26,42094.33,1,118954.22,ICICI,North,Overspending,21.73,0,1
7367,54,Low,Employed,653,2023-02-09,2810.45,0,6892.37,HDFC,Central,None,58.99,0,0
7368,32,Medium,Self-Employed,725,2022-01-01,16764.03,0,41518.77,HDFC,South,None,10.73,0,1
7369,24,Medium,Employed,594,2021-06-17,15530.11,0,16177.82,HDFC,Central,None,61.77,0,1
7370,31,High,Employed,653,2020-09-27,64515.2,0,189117.29,Axis,East,None,39.85,0,1
7371,39,High,Employed,651,2021-07-02,44340.73,0,133313.14,ICICI,West,None,36.7,0,1
7372,37,High,Self-Employed,613,2022-03-01,26766.5,0,38057.86,ICICI,West,None,54.09,0,1
7373,33,Medium,Student,677,2020-08-07,15903.61,0,58142.37,ICICI,East,None,67.15,0,1
7374,18,Low,Employed,693,2022-04-15,13136.89,0,34292.18,ICICI,West,None,8.93,0,0
7375,41,Medium,Self-Employed,543,2020-12-13,4400.0,0,9836.46,Others,Central,None,53.79,0,0
7376,56,Medium,Employed,819,2020-03-26,11971.72,0,48098.87,ICICI,East,None,7.0,0,0
7377,41,Medium,Self-Employed,690,2021-06-09,9614.5,0,9946.46,SBI,South,None,26.7,0,0
7378,43,Low,Employed,700,2023-08-13,8881.69,0,26193.44,Axis,South,None,0.0,0,0
7379,42,Medium,Unemployed,708,2020-05-21,21351.14,0,67296.77,Others,West,None,34.84,0,0
7380,40,Low,Employed,759,2021-07-11,7299.02,0,20268.21,Kotak Mahindra,East,None,44.09,0,0
7381,46,High,Employed,682,2020-11-07,38602.86,0,75420.55,Axis,East,None,59.58,0,0
7382,40,Low,Employed,582,2020-03-15,1335.83,0,6266.43,ICICI,South,None,46.37,0,0
7383,33,Medium,Unemployed,663,2022-05-06,10740.77,0,34623.57,IDFC First,East,None,41.18,0,1
7384,29,Low,Student,602,2021-10-21,10962.38,0,17265.22,Kotak Mahindra,Central,None,58.69,0,0
7385,34,Low,Employed,774,2021-03-18,739.55,0,1379.55,HDFC,South,None,66.93,0,1
7386,40,High,Employed,653,2020-10-29,34833.96,0,23703.65,Kotak Mahindra,North,None,61.33,0,1
7387,33,Low,Self-Employed,652,2023-04-04,12834.06,1,30035.91,HDFC,West,Overspending,81.81,0,0
7388,40,Low,Unemployed,549,2022-05-07,9102.23,0,41565.87,Federal,North,None,29.42,0,0
7389,41,Low,Employed,624,2020-12-23,4620.39,0,5005.09,RBL,West,None,65.62,0,0
7390,45,Medium,Employed,693,2022-04-02,27252.2,0,76579.31,RBL,Central,None,10.93,0,1
7391,49,Medium,Employed,687,2021-02-12,12845.13,0,27624.73,Axis,North,None,15.21,0,1
7392,37,Low,Employed,671,2021-07-08,8305.43,0,23423.96,HDFC,South,None,39.81,0,0
7393,23,Medium,Employed,823,2022-02-16,12288.79,0,35278.6,Others,Central,None,30.55,0,1
7394,33,Low,Employed,736,2020-05-11,599.17,0,1604.59,SBI,South,None,54.11,0,0
7395,37,High,Employed,700,2021-08-03,37708.67,0,40332.73,SBI,East,None,49.52,1,1
7396,18,High,Self-Employed,514,2021-08-24,64270.68,0,106861.68,Axis,South,None,72.17,0,1
7397,50,High,Student,709,2022-02-17,62903.3,0,131610.51,ICICI,West,None,51.49,0,0
7398,38,High,Student,839,2021-05-10,54779.62,0,143274.2,Axis,North,None,49.95,0,0
7399,40,Low,Self-Employed,668,2020-06-24,11604.36,0,44738.45,Axis,North,None,17.39,0,0
7400,50,Low,Unemployed,581,2021-11-02,11814.68,0,55130.7,Others,Central,None,35.04,0,1
7401,30,Medium,Employed,709,2023-02-25,18005.85,0,42888.64,HDFC,North,None,58.72,0,1
7402,42,Low,Self-Employed,594,2021-02-15,1788.51,0,3692.45,SBI,Central,None,98.78,0,0
7403,35,Low,Employed,727,2020-11-05,8845.1,0,23435.98,Axis,West,None,23.25,0,0
7404,35,Low,Self-Employed,770,2020-11-11,12708.84,0,35312.3,Kotak Mahindra,East,None,63.68,0,0
7405,29,Medium,Student,619,2022-06-03,28645.74,0,124739.34,HDFC,Central,None,40.62,0,1
7406,53,Medium,Unemployed,591,2020-09-28,22362.95,0,23611.64,HDFC,East,None,42.61,0,1
7407,33,Low,Employed,695,2020-06-02,9700.4,0,31118.54,HDFC,West,None,23.71,0,1
7408,43,Low,Self-Employed,649,2022-10-12,1009.02,0,3686.48,SBI,West,None,30.45,1,1
7409,18,Medium,Student,569,2020-11-19,35602.23,0,56429.11,Federal,North,None,38.54,0,1
7410,48,Low,Employed,676,2020-12-05,7431.97,0,28251.59,Axis,West,None,57.75,0,1
7411,47,High,Self-Employed,644,2021-12-20,0.0,0,0.0,SBI,North,None,70.17,0,0
7412,37,Low,Employed,781,2021-06-23,7315.95,0,7431.78,HDFC,West,None,30.42,0,1
7413,34,Medium,Unemployed,699,2020-08-22,20798.8,0,47188.34,HDFC,East,None,29.17,0,0
7414,41,Medium,Employed,783,2022-05-23,25368.43,0,82844.43,Axis,East,None,55.31,0,1
7415,59,Low,Employed,748,2021-04-19,7638.47,0,4537.51,ICICI,South,None,35.13,0,0
7416,19,Medium,Self-Employed,692,2021-08-17,14228.46,0,10859.75,Others,Central,None,61.55,0,1
7417,44,Medium,Employed,647,2022-10-24,14705.03,0,52549.47,SBI,South,None,52.88,0,0
7418,27,High,Employed,779,2021-02-08,40035.38,0,93933.76,ICICI,Central,None,28.57,0,1
7419,36,Medium,Employed,720,2021-11-05,18172.94,0,52270.71,SBI,South,None,58.66,0,0
7420,34,Low,Unemployed,555,2022-08-12,17966.05,0,55431.84,HDFC,North,None,50.15,0,1
7421,32,Low,Employed,645,2022-07-31,6363.9,0,6560.49,SBI,East,None,35.55,0,0
7422,36,Low,Unemployed,554,2020-12-04,4155.58,0,7968.35,IDFC First,East,None,49.33,0,1
7423,25,Low,Unemployed,506,2021-07-11,13427.74,1,33029.14,ICICI,South,Job Loss,20.33,0,0
7424,47,Medium,Employed,723,2022-01-23,20020.15,0,32158.81,ICICI,West,None,32.1,0,0
7425,19,High,Self-Employed,605,2020-09-18,58214.22,0,122529.72,HDFC,South,None,56.33,0,1
7426,42,Medium,Employed,654,2021-01-20,19128.04,1,65607.91,IDFC First,Central,Overspending,34.79,1,1
7427,33,Medium,Employed,702,2021-02-27,27168.06,0,12015.38,RBL,East,None,49.29,0,1
7428,25,Medium,Employed,688,2020-09-08,32625.29,0,86849.5,SBI,East,None,11.23,0,1
7429,39,High,Employed,657,2022-03-09,68534.92,0,99634.86,SBI,East,None,39.46,0,0
7430,21,Low,Employed,791,2021-06-27,11807.38,0,26183.01,HDFC,South,None,44.99,0,1
7431,37,Medium,Employed,608,2020-04-22,0.0,0,0.0,Kotak Mahindra,West,None,27.57,0,0
7432,22,High,Self-Employed,590,2021-08-06,9729.08,1,25384.36,HDFC,North,Job Loss,42.34,0,0
7433,41,Low,Employed,727,2022-01-06,9507.75,0,23069.32,SBI,North,None,44.57,0,0
7434,27,Low,Student,622,2022-06-14,707.74,0,1982.49,HDFC,Central,None,19.49,0,0
7435,32,High,Employed,660,2021-08-11,18307.44,0,57058.05,SBI,North,None,0.0,0,0
7436,39,Medium,Employed,635,2021-10-02,28991.47,0,26965.13,ICICI,West,None,22.12,0,1
7437,29,Low,Employed,720,2021-11-14,4680.44,0,10068.31,HDFC,West,None,0.0,0,0
7438,36,Medium,Employed,713,2023-02-14,14315.87,0,24507.17,ICICI,East,None,54.66,0,1
7439,21,Medium,Self-Employed,687,2020-12-29,16046.46,0,12296.79,ICICI,West,None,62.81,0,1
7440,43,Medium,Employed,665,2021-04-01,32133.83,0,48677.03,HDFC,Central,None,16.86,0,0
7441,54,Low,Employed,654,2022-07-15,14313.17,0,50396.49,HDFC,North,None,18.88,0,1
7442,64,Low,Employed,690,2022-04-16,19684.48,0,44203.68,RBL,South,None,32.71,0,0
7443,37,Medium,Employed,757,2020-04-06,28561.27,0,86074.35,Kotak Mahindra,North,None,26.93,0,1
7444,44,Medium,Employed,794,2020-11-29,35778.3,0,104901.24,SBI,North,None,25.32,1,1
7445,19,High,Employed,766,2020-05-05,25906.14,0,41332.49,Axis,Central,None,5.81,0,0
7446,52,Low,Employed,730,2023-05-26,957.36,1,2908.92,Federal,West,Overspending,38.92,0,0
7447,44,High,Employed,758,2023-03-31,52110.95,0,72773.63,Kotak Mahindra,Central,None,22.11,1,1
7448,32,Low,Employed,629,2021-01-13,7039.87,0,22703.07,SBI,South,None,8.57,1,0
7449,49,Medium,Self-Employed,637,2021-08-24,36683.96,0,69884.57,Others,South,None,30.57,0,1
7450,34,High,Employed,731,2022-02-26,32332.79,0,37707.06,SBI,South,None,42.98,0,1
7451,32,Medium,Employed,692,2021-05-04,13873.56,0,36632.7,Axis,East,None,35.64,0,1
7452,41,Low,Employed,720,2020-08-11,6519.93,0,11695.93,Axis,North,None,50.12,0,0
7453,26,Low,Employed,758,2022-12-07,7788.82,1,24373.55,SBI,North,Overspending,78.87,0,0
7454,47,Medium,Employed,749,2020-03-18,20325.07,1,65266.68,Kotak Mahindra,Central,Job Loss,39.2,0,0
7455,26,Medium,Employed,634,2020-12-13,21503.5,0,0.0,Axis,East,None,68.26,0,1
7456,26,High,Employed,700,2021-12-15,66934.39,0,397840.34,HDFC,West,None,12.28,0,1
7457,27,Medium,Employed,644,2024-05-16,8486.38,0,10324.39,HDFC,North,None,0.0,0,0
7458,44,High,Unemployed,583,2020-09-05,57701.47,0,185619.57,IDFC First,North,None,23.59,0,1
7459,30,Medium,Unemployed,527,2023-02-20,26992.43,0,55263.92,HDFC,East,None,32.09,0,1
7460,23,High,Employed,708,2021-09-30,46375.34,0,131264.51,ICICI,South,None,16.42,0,1
7461,30,Low,Employed,592,2020-04-12,10242.95,0,19211.14,SBI,South,None,52.43,0,0
7462,36,High,Self-Employed,703,2022-05-05,31037.03,0,123328.27,HDFC,North,None,27.89,0,1
7463,25,Low,Unemployed,711,2020-04-26,1038.29,0,1106.71,SBI,North,None,36.49,0,1
7464,25,High,Student,691,2020-10-11,47645.08,0,168364.89,HDFC,East,None,39.7,0,1
7465,58,Low,Employed,703,2020-12-15,5619.31,0,3296.24,SBI,South,None,64.35,0,0
7466,28,Medium,Employed,792,2021-08-09,25807.51,0,67016.22,SBI,East,None,27.94,0,0
7467,33,Medium,Self-Employed,699,2022-06-15,16802.25,0,18703.79,ICICI,South,None,30.28,0,0
7468,33,High,Unemployed,578,2020-03-10,57078.48,0,183403.86,ICICI,South,None,65.13,0,1
7469,32,Medium,Employed,707,2022-03-02,30606.33,0,86986.42,HDFC,North,None,69.7,0,1
7470,43,Low,Self-Employed,797,2021-01-30,12616.69,0,38166.36,IDFC First,South,None,69.43,0,1
7471,46,Medium,Employed,634,2020-08-13,32530.06,0,72552.18,SBI,North,None,68.63,0,1
7472,33,Low,Employed,617,2020-11-13,7931.94,0,17728.99,IDFC First,East,None,0.0,0,1
7473,24,Low,Employed,736,2022-01-04,13005.68,0,30753.93,HDFC,East,None,20.47,0,1
7474,49,Low,Employed,686,2022-06-07,6152.18,0,8157.77,ICICI,East,None,81.07,0,1
7475,36,Low,Self-Employed,648,2022-11-27,5275.52,0,26778.06,Others,Central,None,51.38,0,1
7476,54,Medium,Self-Employed,604,2021-03-06,20829.87,0,35480.47,Federal,West,None,75.46,0,1
7477,18,High,Unemployed,512,2020-07-19,66243.96,0,139098.44,Kotak Mahindra,West,None,58.65,0,0
7478,38,High,Employed,612,2021-01-10,35947.29,0,101399.76,ICICI,East,None,50.79,0,1
7479,56,Low,Employed,796,2021-08-02,12517.37,0,25686.0,HDFC,East,None,51.25,0,0
7480,33,Low,Employed,699,2022-01-07,2995.53,0,8344.25,ICICI,Central,None,36.97,1,0
7481,34,Low,Employed,582,2021-09-21,0.0,0,0.0,IDFC First,North,None,40.79,0,1
7482,39,Low,Self-Employed,751,2020-06-18,5579.94,1,13747.06,Axis,South,Overspending,17.53,0,1
7483,31,Low,Employed,774,2021-08-13,7743.47,0,12080.8,HDFC,North,None,29.06,0,0
7484,33,Low,Employed,773,2020-09-17,12979.36,0,37666.47,HDFC,Central,None,31.4,1,0
7485,33,Medium,Employed,674,2022-08-06,17689.43,0,71263.05,Axis,East,None,47.65,0,1
7486,30,Medium,Employed,683,2020-11-02,36148.47,0,158767.01,ICICI,East,None,54.89,0,1
7487,49,Medium,Self-Employed,688,2021-06-05,25015.21,0,51220.17,IDFC First,South,None,59.13,0,0
7488,41,Low,Employed,784,2021-04-25,6836.15,0,0.0,HDFC,South,None,78.19,0,0
7489,39,Medium,Unemployed,596,2020-06-02,22330.35,0,63143.67,HDFC,East,None,59.14,0,1
7490,45,High,Self-Employed,634,2021-12-22,18907.69,0,40224.82,SBI,East,None,56.01,0,1
7491,34,Low,Employed,741,2020-04-25,6868.05,0,10730.15,Federal,West,None,13.5,0,1
7492,29,Low,Employed,772,2021-07-23,7107.68,0,19603.83,ICICI,North,None,7.85,0,1
7493,30,Low,Self-Employed,676,2022-10-15,8966.29,0,24298.77,ICICI,West,None,47.34,0,1
7494,37,Low,Employed,740,2021-01-29,6537.87,1,21019.86,Kotak Mahindra,North,Job Loss,34.0,0,0
7495,26,Medium,Self-Employed,686,2022-05-10,24662.37,0,49158.74,HDFC,Central,None,43.18,0,0
7496,31,Low,Employed,684,2022-04-17,0.0,0,0.0,SBI,East,None,18.1,0,0
7497,31,Medium,Employed,650,2022-01-23,31047.04,0,58078.44,Others,Central,None,40.49,1,1
7498,58,Low,Student,590,2022-03-28,7890.32,1,14377.54,ICICI,Central,Job Loss,30.17,0,0
7499,18,Medium,Employed,663,2020-07-01,27636.65,0,87773.44,Axis,East,None,49.51,0,0
7500,35,Low,Employed,641,2020-09-04,13206.23,0,22482.26,SBI,North,None,52.16,1,1
7501,54,Medium,Employed,717,2020-08-19,21845.84,0,23324.72,IDFC First,South,None,46.63,0,1
7502,38,Low,Employed,773,2022-03-02,12335.64,0,36895.34,HDFC,South,None,17.62,0,1
7503,44,Low,Employed,712,2020-08-30,9797.37,0,28873.7,RBL,East,None,37.34,0,0
7504,37,High,Employed,644,2022-05-17,46354.4,0,204542.35,SBI,Central,None,74.3,0,1
7505,30,Medium,Employed,751,2020-10-26,15112.51,0,75286.35,HDFC,Central,None,30.0,0,0
7506,18,Low,Student,677,2020-06-26,14040.34,0,56431.5,Axis,North,None,26.67,0,1
7507,39,Medium,Employed,729,2021-05-12,21092.94,0,66892.49,Axis,East,None,55.68,1,1
7508,29,Medium,Employed,668,2021-02-26,33949.52,0,84191.15,Axis,West,None,29.15,0,0
7509,28,Medium,Employed,768,2023-04-29,8839.99,0,15373.67,RBL,West,None,22.11,0,0
7510,32,Medium,Employed,767,2022-05-05,14064.78,0,66455.75,SBI,West,None,26.37,0,1
7511,54,High,Employed,688,2022-02-18,17952.09,0,51890.85,Axis,South,None,59.58,0,0
7512,61,Low,Employed,743,2020-07-18,13437.06,0,53101.03,HDFC,West,None,36.31,0,0
7513,39,Low,Student,726,2021-09-16,10985.16,0,26900.38,Kotak Mahindra,East,None,56.32,0,1
7514,32,Low,Employed,672,2020-10-20,312.27,0,940.42,HDFC,Central,None,63.65,0,0
7515,25,Medium,Employed,695,2021-06-03,11560.81,0,31121.82,Federal,South,None,31.44,0,0
7516,41,High,Self-Employed,684,2022-11-17,17323.36,0,31690.6,Axis,Central,None,36.99,0,1
7517,54,High,Employed,634,2021-07-07,60552.28,0,184503.55,SBI,North,None,35.91,0,0
7518,34,Medium,Self-Employed,706,2023-04-11,32078.19,0,152582.12,Axis,North,None,24.38,0,1
7519,18,High,Employed,761,2020-09-15,30630.09,0,60457.28,ICICI,Central,None,60.37,0,0
7520,43,Medium,Self-Employed,671,2022-11-05,0.0,0,0.0,SBI,East,None,31.55,1,0
7521,46,Medium,Self-Employed,700,2021-03-12,191.62,0,127.48,Kotak Mahindra,North,None,19.25,0,1
